FID,osmid,y,x,street_cou,ref,highway
18136,4063624012.000000000000000,31.213627200000001,121.156167400000001,1.000000000000000, , 
18137,4063624014.000000000000000,31.213693700000000,121.157367699999995,3.000000000000000, , 
18138,4063624026.000000000000000,31.216979700000000,121.159540300000003,1.000000000000000, , 
18139,4063624031.000000000000000,31.217006099999999,121.157100900000003,3.000000000000000, , 
18140,4063624032.000000000000000,31.216987700000001,121.156420900000001,1.000000000000000, , 
18141,4063624096.000000000000000,31.231892899999998,121.163856800000005,3.000000000000000, , 
18142,4065240859.000000000000000,31.232689600000000,121.083124100000006,1.000000000000000, , 
18143,4065240861.000000000000000,31.239823900000001,121.100662799999995,3.000000000000000, , 
18144,4065243879.000000000000000,31.205065999999999,121.101572399999995,3.000000000000000, , 
18145,4065243885.000000000000000,31.207796500000001,121.085731199999998,1.000000000000000, , 
18146,4065244040.000000000000000,31.210180000000001,121.101777499999997,3.000000000000000, , 
18147,4065244046.000000000000000,31.211013300000001,121.085920900000005,3.000000000000000, , 
18148,4065246282.000000000000000,31.241907800000000,121.105742399999997,4.000000000000000, , 
18149,4065246614.000000000000000,31.193347299999999,121.125443799999999,3.000000000000000, , 
18150,4065246615.000000000000000,31.193439000000001,121.131763300000003,3.000000000000000, , 
18151,4065246617.000000000000000,31.195836100000001,121.131729699999994,4.000000000000000, , 
18152,4065246638.000000000000000,31.201463499999999,121.132125500000001,4.000000000000000, , 
18153,4065246651.000000000000000,31.222496000000000,121.126106199999995,3.000000000000000, , 
18154,4065246659.000000000000000,31.222650600000001,121.120409499999994,1.000000000000000, , 
18155,4065246735.000000000000000,31.221615000000000,121.097094999999996,1.000000000000000, , 
18156,4065246751.000000000000000,31.223347199999999,121.095095799999996,3.000000000000000, , 
18157,4065246760.000000000000000,31.223999299999999,121.115787999999995,1.000000000000000, , 
18158,4065246998.000000000000000,31.219926800000000,121.097196999999994,3.000000000000000, , 
18159,4065247139.000000000000000,31.224185100000000,121.109010100000006,3.000000000000000, , 
18160,4065247297.000000000000000,31.227387000000000,121.095549399999996,3.000000000000000, , 
18161,4065247313.000000000000000,31.228001700000000,121.099933500000006,3.000000000000000, , 
18162,4065247323.000000000000000,31.228976400000001,121.095416599999993,3.000000000000000, , 
18163,4065247560.000000000000000,31.229490500000001,121.095312800000002,3.000000000000000, , 
18164,4065247562.000000000000000,31.229546200000001,121.099643700000001,3.000000000000000, , 
18165,4065247563.000000000000000,31.229561300000000,121.099755099999996,3.000000000000000, , 
18166,4065247572.000000000000000,31.229655300000001,121.100449800000007,1.000000000000000, , 
18167,4065247578.000000000000000,31.230100900000000,121.100532999999999,1.000000000000000, , 
18168,4065247595.000000000000000,31.240401100000000,121.105869200000001,3.000000000000000, , 
18169,4065247600.000000000000000,31.241354399999999,121.100458900000007,3.000000000000000, , 
18170,4065247690.000000000000000,31.243778500000001,121.108344599999995,3.000000000000000, , 
18171,4065247793.000000000000000,31.244984100000000,121.108265200000005,3.000000000000000, , 
18172,4065286903.000000000000000,31.252607500000000,121.092771299999995,1.000000000000000, , 
18173,4065286905.000000000000000,31.252737199999999,121.096102900000005,3.000000000000000, , 
18174,4065286906.000000000000000,31.252987000000001,121.093915300000006,3.000000000000000, , 
18175,4065289794.000000000000000,31.218635400000000,121.107771700000001,3.000000000000000, , 
18176,4065290055.000000000000000,31.242427200000002,121.091798999999995,4.000000000000000, , 
18177,4065290125.000000000000000,31.225857099999999,121.108927600000001,3.000000000000000, , 
18178,4065290148.000000000000000,31.244735299999999,121.091418099999999,1.000000000000000, , 
18179,4065290199.000000000000000,31.249138100000000,121.090915199999998,3.000000000000000, , 
18180,4065290200.000000000000000,31.249629899999999,121.091611599999993,3.000000000000000, , 
18181,4065290205.000000000000000,31.250479599999998,121.089686799999996,1.000000000000000, , 
18182,4065290206.000000000000000,31.250594599999999,121.092978000000002,3.000000000000000, , 
18183,4065290207.000000000000000,31.250922100000000,121.090368100000006,1.000000000000000, , 
18184,4065290209.000000000000000,31.251311399999999,121.093993200000000,3.000000000000000, , 
18185,4065290210.000000000000000,31.251752199999999,121.091862000000006,1.000000000000000, , 
18186,4065290212.000000000000000,31.251966599999999,121.094921099999993,3.000000000000000, , 
18187,4065290219.000000000000000,31.254400600000000,121.095890699999998,1.000000000000000, , 
18188,4065290232.000000000000000,31.256124799999998,121.096184100000002,3.000000000000000, , 
18189,4065358559.000000000000000,31.193294000000002,121.194847600000003,3.000000000000000, , 
18190,4065358571.000000000000000,31.198063999999999,121.194644699999998,3.000000000000000, , 
18191,4065359112.000000000000000,31.203947500000002,121.193271499999994,3.000000000000000, , 
18192,4065359114.000000000000000,31.204179799999999,121.194530099999994,3.000000000000000, , 
18193,4065359394.000000000000000,31.203301199999999,121.190807199999995,3.000000000000000, , 
18194,4065359812.000000000000000,31.208790799999999,121.206899199999995,3.000000000000000, , 
18195,4065359898.000000000000000,31.208622399999999,121.203018999999998,3.000000000000000, , 
18196,4066761128.000000000000000,31.185568900000000,121.246236300000007,3.000000000000000, , 
18197,4066761131.000000000000000,31.189399699999999,121.247619000000000,3.000000000000000, , 
18198,4066761143.000000000000000,31.199031600000001,121.241486100000003,3.000000000000000, , 
18199,4066761149.000000000000000,31.199306300000000,121.252422300000006,4.000000000000000, , 
18200,4066761803.000000000000000,31.197794999999999,121.254543100000006,1.000000000000000, , 
18201,4066761807.000000000000000,31.197977900000001,121.253523299999998,3.000000000000000, , 
18202,4066762214.000000000000000,31.192835700000000,121.249357099999997,3.000000000000000, , 
18203,4066762216.000000000000000,31.192910200000000,121.239974700000005,1.000000000000000, , 
18204,4066762229.000000000000000,31.194261300000001,121.234434399999998,3.000000000000000, , 
18205,4066762247.000000000000000,31.199511099999999,121.234735000000001,1.000000000000000, , 
18206,4066762252.000000000000000,31.199898800000000,121.246780799999996,3.000000000000000, , 
18207,4066762394.000000000000000,31.200131500000001,121.254016800000002,4.000000000000000, , 
18208,4066762397.000000000000000,31.200584700000000,121.231184999999996,3.000000000000000, , 
18209,4066762594.000000000000000,31.193495299999999,121.241755699999999,3.000000000000000, , 
18210,4066762613.000000000000000,31.195968700000002,121.241677899999999,3.000000000000000, , 
18211,4066762619.000000000000000,31.196108599999999,121.241718100000000,3.000000000000000, , 
18212,4066762703.000000000000000,31.197196099999999,121.233871300000004,3.000000000000000, , 
18213,4066762792.000000000000000,31.198455700000000,121.233208800000000,3.000000000000000, , 
18214,4066762797.000000000000000,31.198669100000000,121.251197000000005,1.000000000000000, , 
18215,4066762799.000000000000000,31.203703999999998,121.245913099999996,3.000000000000000, , 
18216,4066766278.000000000000000,31.191341800000000,121.248594499999996,3.000000000000000, , 
18217,4066766279.000000000000000,31.191376399999999,121.244731599999994,1.000000000000000, , 
18218,4066842199.000000000000000,31.166313599999999,121.242484000000005,1.000000000000000, , 
18219,4066901914.000000000000000,31.150889200000002,121.253921500000004,3.000000000000000, , 
18220,4066906875.000000000000000,31.148426000000001,121.249455499999996,3.000000000000000, , 
18221,4066908109.000000000000000,31.149998799999999,121.249271300000004,3.000000000000000, , 
18222,4066908140.000000000000000,31.151604100000000,121.261476000000002,3.000000000000000, , 
18223,4066908141.000000000000000,31.151677899999999,121.261898500000001,3.000000000000000, , 
18224,4066908219.000000000000000,31.152749499999999,121.260415499999993,4.000000000000000, , 
18225,4066908225.000000000000000,31.153060799999999,121.260030200000003,3.000000000000000, , 
18226,4066909131.000000000000000,31.155979299999998,121.248802800000007,3.000000000000000, , 
18227,4066909152.000000000000000,31.156590999999999,121.256602700000002,3.000000000000000, , 
18228,4068078087.000000000000000,31.224385600000002,121.145570100000000,1.000000000000000, , 
18229,4068079218.000000000000000,31.228620800000002,121.139372399999999,3.000000000000000, , 
18230,4068079223.000000000000000,31.229143199999999,121.147587500000000,1.000000000000000, , 
18231,4068079241.000000000000000,31.230955600000001,121.135285199999998,1.000000000000000, , 
18232,4068079242.000000000000000,31.230985499999999,121.139425200000005,3.000000000000000, , 
18233,4068079335.000000000000000,31.221371699999999,121.142430700000006,3.000000000000000, , 
18234,4068079380.000000000000000,31.225937299999998,121.135329400000003,1.000000000000000, , 
18235,4068079472.000000000000000,31.222929100000002,121.147339000000002,1.000000000000000, , 
18236,4068079496.000000000000000,31.224115000000001,121.144517300000004,1.000000000000000, , 
18237,4068079498.000000000000000,31.224178100000000,121.144914299999996,3.000000000000000, , 
18238,4068079504.000000000000000,31.231803100000000,121.135234199999999,1.000000000000000, , 
18239,4068079743.000000000000000,31.227331199999998,121.155886199999998,3.000000000000000, , 
18240,4068079813.000000000000000,31.227522799999999,121.156364999999994,3.000000000000000, , 
18241,4068079948.000000000000000,31.229478600000000,121.141684900000001,1.000000000000000, , 
18242,4068080170.000000000000000,31.234284599999999,121.139343699999998,3.000000000000000, , 
18243,4068080258.000000000000000,31.237992999999999,121.137697799999998,3.000000000000000, , 
18244,4068080392.000000000000000,31.232031299999999,121.139370200000002,3.000000000000000, , 
18245,4068080413.000000000000000,31.236965800000000,121.134687200000002,3.000000000000000, , 
18246,4068080440.000000000000000,31.238736100000001,121.137818499999995,3.000000000000000, , 
18247,4068080457.000000000000000,31.239975099999999,121.135876699999997,3.000000000000000, , 
18248,4068080464.000000000000000,31.240702700000000,121.136002700000006,3.000000000000000, , 
18249,4068080809.000000000000000,31.238945900000001,121.136298999999994,3.000000000000000, , 
18250,4068080815.000000000000000,31.239007800000000,121.135510499999995,3.000000000000000, , 
18251,4068080838.000000000000000,31.241963899999998,121.134298099999995,1.000000000000000, , 
18252,4068080880.000000000000000,31.279403400000000,121.157878400000001,3.000000000000000, , 
18253,4068080882.000000000000000,31.279540999999998,121.154021000000000,3.000000000000000, , 
18254,4068080887.000000000000000,31.281764100000000,121.157123700000000,4.000000000000000, , 
18255,4068080990.000000000000000,31.256228499999999,121.154492800000000,1.000000000000000, , 
18256,4068080998.000000000000000,31.259605900000000,121.155809800000000,3.000000000000000, , 
18257,4068081001.000000000000000,31.259663199999999,121.154825299999999,4.000000000000000, , 
18258,4068081092.000000000000000,31.283262100000002,121.156674199999998,3.000000000000000, , 
18259,4068081216.000000000000000,31.281585300000000,121.155692000000002,4.000000000000000, , 
18260,4068473439.000000000000000,31.217352300000002,121.122937699999994,3.000000000000000, , 
18261,4068473440.000000000000000,31.217365300000001,121.122797199999994,3.000000000000000, , 
18262,4068510278.000000000000000,31.218822299999999,121.129189900000000,1.000000000000000, , 
18263,4068510529.000000000000000,31.213166800000000,121.120512000000005,3.000000000000000, , 
18264,4068510535.000000000000000,31.213653699999998,121.132145600000001,4.000000000000000, , 
18265,4068510797.000000000000000,31.201603500000001,121.132126700000001,4.000000000000000, , 
18266,4068510855.000000000000000,31.209480899999999,121.132666000000000,3.000000000000000, , 
18267,4068510930.000000000000000,31.215005900000001,121.132109400000004,3.000000000000000, , 
18268,4068510931.000000000000000,31.215036900000001,121.138208800000001,3.000000000000000, , 
18269,4068510937.000000000000000,31.215945300000001,121.137915100000001,3.000000000000000, , 
18270,4068511515.000000000000000,31.218028100000002,121.118951899999999,1.000000000000000, , 
18271,4068511517.000000000000000,31.220693399999998,121.133112100000005,3.000000000000000, , 
18272,4068512220.000000000000000,31.218334299999999,121.132366899999994,3.000000000000000, , 
18273,4068512225.000000000000000,31.218493899999999,121.123668499999994,3.000000000000000, , 
18274,4068618129.000000000000000,31.185792800000002,121.129858100000007,4.000000000000000, , 
18275,4068618130.000000000000000,31.185801200000000,121.127995900000002,3.000000000000000, , 
18276,4068618131.000000000000000,31.185816100000000,121.131794600000006,3.000000000000000, , 
18277,4068618136.000000000000000,31.187597900000000,121.128473700000001,4.000000000000000, , 
18278,4068618139.000000000000000,31.188464400000001,121.128927300000001,3.000000000000000, , 
18279,4068632076.000000000000000,31.183617300000002,121.130324700000003,3.000000000000000, , 
18280,4068632079.000000000000000,31.184745700000001,121.125417999999996,3.000000000000000, , 
18281,4068633370.000000000000000,31.184904000000000,121.127215699999994,3.000000000000000, , 
18282,4068663087.000000000000000,31.209724099999999,121.139159599999999,1.000000000000000, , 
18283,4068677503.000000000000000,31.216836499999999,121.140359900000007,3.000000000000000, , 
18284,4069455815.000000000000000,31.265719399999998,121.147650100000007,3.000000000000000, , 
18285,4069455831.000000000000000,31.266391200000001,121.112680999999995,3.000000000000000, , 
18286,4069456575.000000000000000,31.266762900000000,121.113378499999996,1.000000000000000, , 
18287,4069456580.000000000000000,31.266774300000002,121.112718500000000,4.000000000000000, , 
18288,4069456816.000000000000000,31.255999500000001,121.136487700000004,1.000000000000000, , 
18289,4069456817.000000000000000,31.256023599999999,121.138388199999994,3.000000000000000, , 
18290,4069456833.000000000000000,31.261610000000001,121.136866900000001,3.000000000000000, , 
18291,4069456852.000000000000000,31.264488199999999,121.149461900000006,1.000000000000000, , 
18292,4069456883.000000000000000,31.265266600000000,121.152272199999999,1.000000000000000, , 
18293,4069456926.000000000000000,31.258520900000001,121.137636200000003,1.000000000000000, , 
18294,4069456930.000000000000000,31.261716100000001,121.146248000000000,3.000000000000000, , 
18295,4069456931.000000000000000,31.261720300000000,121.139727500000006,1.000000000000000, , 
18296,4069456961.000000000000000,31.264796600000000,121.148999200000006,4.000000000000000, , 
18297,4069456962.000000000000000,31.264814099999999,121.112510099999994,3.000000000000000, , 
18298,4069456968.000000000000000,31.264859900000001,121.125742399999993,3.000000000000000, , 
18299,4069456971.000000000000000,31.265556600000000,121.152721499999998,3.000000000000000, , 
18300,4069457169.000000000000000,31.260099000000000,121.138204500000001,1.000000000000000, , 
18301,4069457175.000000000000000,31.260722999999999,121.137203400000004,3.000000000000000, , 
18302,4069457176.000000000000000,31.260737800000001,121.138647899999995,1.000000000000000, , 
18303,4069457182.000000000000000,31.262807599999999,121.155769000000006,3.000000000000000, , 
18304,4069457208.000000000000000,31.265033899999999,121.153284700000000,3.000000000000000, , 
18305,4069457212.000000000000000,31.265063699999999,121.146350600000005,1.000000000000000, , 
18306,4069457225.000000000000000,31.267321899999999,121.147293399999995,1.000000000000000, , 
18307,4069457291.000000000000000,31.265483199999998,121.149226600000006,3.000000000000000, , 
18308,4069457294.000000000000000,31.265615499999999,121.153803100000005,3.000000000000000, , 
18309,4069457296.000000000000000,31.265625700000001,121.112595999999996,3.000000000000000, , 
18310,4069457306.000000000000000,31.265741200000001,121.146394799999996,1.000000000000000, , 
18311,4069457321.000000000000000,31.265882399999999,121.110705800000005,3.000000000000000, , 
18312,4069457331.000000000000000,31.266067100000001,121.107167799999999,3.000000000000000, , 
18313,4069457334.000000000000000,31.266409800000002,121.126315500000004,1.000000000000000, , 
18314,4069457350.000000000000000,31.266703300000000,121.111326599999998,1.000000000000000, , 
18315,4069457367.000000000000000,31.267358999999999,121.116267300000004,1.000000000000000, , 
18316,4069457505.000000000000000,31.267906900000000,121.112845399999998,3.000000000000000, , 
18317,4069457534.000000000000000,31.270296600000002,121.148674700000001,1.000000000000000, , 
18318,4069457690.000000000000000,31.271084299999998,121.150677799999997,3.000000000000000, , 
18319,4069605661.000000000000000,31.274273500000000,121.107908499999994,1.000000000000000, , 
18320,4069605685.000000000000000,31.279920799999999,121.115297999999996,1.000000000000000, , 
18321,4069606478.000000000000000,31.250022699999999,121.122400600000006,3.000000000000000, , 
18322,4069607971.000000000000000,31.247240399999999,121.129020699999998,1.000000000000000, , 
18323,4069607984.000000000000000,31.249359200000001,121.128111399999995,3.000000000000000, , 
18324,4069608319.000000000000000,31.274210400000001,121.112122299999996,3.000000000000000, , 
18325,4069608324.000000000000000,31.277949400000001,121.118782199999998,3.000000000000000, , 
18326,4069608840.000000000000000,31.259834600000001,121.125646500000002,3.000000000000000, , 
18327,4069609145.000000000000000,31.265229200000000,121.090371200000007,3.000000000000000, , 
18328,4069609156.000000000000000,31.265596100000000,121.090943499999995,1.000000000000000, , 
18329,4069609227.000000000000000,31.264486800000000,121.127299500000007,3.000000000000000, , 
18330,4069609297.000000000000000,31.269665499999999,121.102549499999995,1.000000000000000, , 
18331,4069609304.000000000000000,31.269773799999999,121.122435999999993,3.000000000000000, , 
18332,4069609310.000000000000000,31.270035199999999,121.122826300000000,3.000000000000000, , 
18333,4069609313.000000000000000,31.270089700000000,121.102918799999998,3.000000000000000, , 
18334,4069609316.000000000000000,31.270125700000001,121.122556700000004,3.000000000000000, , 
18335,4069609392.000000000000000,31.267971299999999,121.091541699999993,1.000000000000000, , 
18336,4069609430.000000000000000,31.269624199999999,121.103303199999999,1.000000000000000, , 
18337,4069609433.000000000000000,31.269646699999999,121.102893699999996,3.000000000000000, , 
18338,4069609487.000000000000000,31.269822000000001,121.123204500000000,1.000000000000000, , 
18339,4069609488.000000000000000,31.269843300000002,121.107822700000000,3.000000000000000, , 
18340,4069609498.000000000000000,31.268743499999999,121.122063499999996,3.000000000000000, , 
18341,4069609524.000000000000000,31.269096800000000,121.092740000000006,3.000000000000000, , 
18342,4069609692.000000000000000,31.269905600000001,121.110195200000007,3.000000000000000, , 
18343,4069609745.000000000000000,31.270773399999999,121.123566600000004,1.000000000000000, , 
18344,4069609794.000000000000000,31.270344699999999,121.121546899999998,1.000000000000000, , 
18345,4069609795.000000000000000,31.270352700000000,121.120661699999999,1.000000000000000, , 
18346,4069609966.000000000000000,31.271751800000001,121.140915699999994,3.000000000000000, , 
18347,4069609968.000000000000000,31.271741599999999,121.127366199999997,4.000000000000000, , 
18348,4069609969.000000000000000,31.271756100000001,121.131546400000005,3.000000000000000, , 
18349,4069609993.000000000000000,31.271580900000000,121.131530699999999,3.000000000000000, , 
18350,4069609998.000000000000000,31.271592900000002,121.127311700000007,4.000000000000000, , 
18351,4069610016.000000000000000,31.272210200000000,121.109958399999996,3.000000000000000, , 
18352,4069610021.000000000000000,31.272266399999999,121.127550299999996,3.000000000000000, , 
18353,4069610058.000000000000000,31.272740200000001,121.095803200000006,3.000000000000000, , 
18354,4069610082.000000000000000,31.273562800000001,121.110468699999998,3.000000000000000, , 
18355,4069610083.000000000000000,31.273575399999999,121.112159800000001,1.000000000000000, , 
18356,4069610084.000000000000000,31.273590299999999,121.102829799999995,1.000000000000000, , 
18357,4069610118.000000000000000,31.271758899999998,121.135777800000000,3.000000000000000, , 
18358,4069610133.000000000000000,31.272023900000001,121.125842199999994,3.000000000000000, , 
18359,4069610136.000000000000000,31.272069800000001,121.110370599999996,3.000000000000000, , 
18360,4069610139.000000000000000,31.272123100000002,121.108018500000000,3.000000000000000, , 
18361,4069610142.000000000000000,31.272140300000000,121.106376999999995,1.000000000000000, , 
18362,4069610153.000000000000000,31.272715699999999,121.108228999999994,1.000000000000000, , 
18363,4069610200.000000000000000,31.273113500000001,121.104319700000005,1.000000000000000, , 
18364,4069610204.000000000000000,31.273147900000001,121.103862399999997,3.000000000000000, , 
18365,4069610210.000000000000000,31.274521100000001,121.112128999999996,1.000000000000000, , 
18366,4069610218.000000000000000,31.276347000000001,121.125482300000002,3.000000000000000, , 
18367,4069610226.000000000000000,31.277360200000000,121.118940400000000,3.000000000000000, , 
18368,4069610296.000000000000000,31.273233800000000,121.102754599999997,3.000000000000000, , 
18369,4069610321.000000000000000,31.275833500000001,121.118401300000002,1.000000000000000, , 
18370,4069610325.000000000000000,31.275913700000000,121.119428600000006,3.000000000000000, , 
18371,4069610327.000000000000000,31.277014099999999,121.129232099999996,1.000000000000000, , 
18372,4069610400.000000000000000,31.274086600000000,121.110909899999996,1.000000000000000, , 
18373,4069610404.000000000000000,31.274118699999999,121.110507600000005,4.000000000000000, , 
18374,4069610406.000000000000000,31.274141700000001,121.110294300000007,1.000000000000000, , 
18375,4069610411.000000000000000,31.274349099999998,121.107486100000003,3.000000000000000, , 
18376,4069610416.000000000000000,31.274404100000002,121.106387699999999,1.000000000000000, , 
18377,4069610447.000000000000000,31.275465000000001,121.130784399999996,1.000000000000000, , 
18378,4069610457.000000000000000,31.275629500000001,121.125600399999996,3.000000000000000, , 
18379,4069610503.000000000000000,31.276779699999999,121.116039000000001,1.000000000000000, , 
18380,4069610525.000000000000000,31.277314400000002,121.126718800000006,1.000000000000000, , 
18381,4069610766.000000000000000,31.278631900000001,121.122177199999996,1.000000000000000, , 
18382,4069816541.000000000000000,31.222619600000002,121.349280300000004,3.000000000000000, , 
18383,4072082541.000000000000000,31.149914400000000,121.389261300000001,4.000000000000000, ,traffic_signals
18384,4073244072.000000000000000,31.262229200000000,121.176498199999997,4.000000000000000, , 
18385,4073244160.000000000000000,31.263429400000000,121.178489799999994,1.000000000000000, , 
18386,4073244162.000000000000000,31.263535999999998,121.179016799999999,3.000000000000000, , 
18387,4073244170.000000000000000,31.263820100000000,121.179950800000000,3.000000000000000, , 
18388,4073244174.000000000000000,31.264065599999999,121.179955600000000,1.000000000000000, , 
18389,4073309445.000000000000000,31.255019300000001,121.225947399999995,3.000000000000000, , 
18390,4073309446.000000000000000,31.255078900000001,121.226475800000003,3.000000000000000, , 
18391,4073310773.000000000000000,31.246566399999999,121.231219199999998,3.000000000000000, , 
18392,4073315714.000000000000000,31.259588399999998,121.220895499999997,3.000000000000000, , 
18393,4073317421.000000000000000,31.249153799999998,121.223929400000003,3.000000000000000, , 
18394,4073317437.000000000000000,31.254322200000001,121.222991600000000,3.000000000000000, , 
18395,4073317439.000000000000000,31.254458700000001,121.223434200000000,3.000000000000000, , 
18396,4073317696.000000000000000,31.253834999999999,121.233625300000000,3.000000000000000, , 
18397,4073317872.000000000000000,31.255698599999999,121.239064799999994,3.000000000000000, , 
18398,4073317996.000000000000000,31.256562400000000,121.233366399999994,4.000000000000000, , 
18399,4073318407.000000000000000,31.263283800000000,121.233335600000004,1.000000000000000, , 
18400,4073318496.000000000000000,31.259911700000000,121.239416100000000,1.000000000000000, , 
18401,4073318497.000000000000000,31.259943799999999,121.222008599999995,1.000000000000000, , 
18402,4073336249.000000000000000,31.246296200000000,121.282336099999995,1.000000000000000, , 
18403,4073336255.000000000000000,31.247665500000000,121.272767999999999,3.000000000000000, , 
18404,4073336270.000000000000000,31.248539099999999,121.271937699999995,3.000000000000000, , 
18405,4073337434.000000000000000,31.248802900000001,121.264831299999997,3.000000000000000, , 
18406,4073337457.000000000000000,31.251328699999998,121.264886300000001,3.000000000000000, , 
18407,4073337769.000000000000000,31.255558000000001,121.276469399999996,1.000000000000000, , 
18408,4073338120.000000000000000,31.250934300000001,121.267335099999997,3.000000000000000, , 
18409,4073338196.000000000000000,31.254147900000000,121.274007100000006,3.000000000000000, , 
18410,4073338201.000000000000000,31.254242099999999,121.280873200000002,4.000000000000000, , 
18411,4073338202.000000000000000,31.254242200000000,121.280960899999997,3.000000000000000, , 
18412,4073338297.000000000000000,31.254957300000001,121.269769299999993,1.000000000000000, , 
18413,4073460480.000000000000000,31.246306799999999,121.268545000000003,4.000000000000000, , 
18414,4073460481.000000000000000,31.246351499999999,121.268516800000000,1.000000000000000, , 
18415,4073462943.000000000000000,31.256352700000001,121.251165599999993,3.000000000000000, , 
18416,4073462949.000000000000000,31.256898199999998,121.245801799999995,1.000000000000000, , 
18417,4073462950.000000000000000,31.256965800000000,121.254224600000001,3.000000000000000, , 
18418,4073463434.000000000000000,31.239084200000001,121.243067300000007,1.000000000000000, , 
18419,4073463456.000000000000000,31.255431900000001,121.242770899999996,1.000000000000000, , 
18420,4073463488.000000000000000,31.259620999999999,121.253698900000003,1.000000000000000, , 
18421,4073463504.000000000000000,31.234487300000001,121.237393499999996,3.000000000000000, , 
18422,4073463505.000000000000000,31.234517900000000,121.270871499999998,3.000000000000000, , 
18423,4073463522.000000000000000,31.237106399999998,121.269412700000004,3.000000000000000, , 
18424,4073463547.000000000000000,31.238197799999998,121.235819399999997,3.000000000000000, , 
18425,4073463728.000000000000000,31.240729800000000,121.267309800000007,3.000000000000000, , 
18426,4073463746.000000000000000,31.243197700000000,121.258546600000003,3.000000000000000, , 
18427,4073463754.000000000000000,31.243511999999999,121.241031699999994,4.000000000000000, , 
18428,4073463778.000000000000000,31.245368899999999,121.269364300000007,3.000000000000000, , 
18429,4073463779.000000000000000,31.245964900000001,121.264052500000005,3.000000000000000, , 
18430,4073463799.000000000000000,31.239463799999999,121.242850000000004,3.000000000000000, , 
18431,4073463823.000000000000000,31.244908700000000,121.264728099999999,3.000000000000000, , 
18432,4073463904.000000000000000,31.241594200000002,121.269232900000006,4.000000000000000, , 
18433,4073463927.000000000000000,31.242706500000001,121.268102400000004,3.000000000000000, , 
18434,4073463953.000000000000000,31.245708300000000,121.271459199999995,3.000000000000000, , 
18435,4073464001.000000000000000,31.244456199999998,121.270229400000005,4.000000000000000, , 
18436,4073464008.000000000000000,31.244675000000001,121.257753100000002,4.000000000000000, , 
18437,4073464108.000000000000000,31.249214400000000,121.275092200000003,1.000000000000000, , 
18438,4073464429.000000000000000,31.255841199999999,121.248233900000002,3.000000000000000, , 
18439,4073464431.000000000000000,31.255931700000001,121.240016299999994,3.000000000000000, , 
18440,4075212542.000000000000000,31.264505700000001,121.257901200000006,3.000000000000000, , 
18441,4075212543.000000000000000,31.264679500000000,121.263367799999997,4.000000000000000, , 
18442,4075212544.000000000000000,31.264748900000001,121.263395399999993,4.000000000000000, , 
18443,4075212545.000000000000000,31.264811800000000,121.248513900000006,1.000000000000000, , 
18444,4075212558.000000000000000,31.267858900000000,121.253421299999999,3.000000000000000, , 
18445,4075212580.000000000000000,31.268211800000000,121.257964700000002,1.000000000000000, , 
18446,4075213864.000000000000000,31.264952800000000,121.253567200000006,3.000000000000000, , 
18447,4075213867.000000000000000,31.265182100000001,121.257880200000002,4.000000000000000, , 
18448,4075213888.000000000000000,31.265717400000000,121.263716700000003,3.000000000000000, , 
18449,4075214297.000000000000000,31.268750199999999,121.229371200000003,3.000000000000000, , 
18450,4075214413.000000000000000,31.274220600000000,121.259626999999995,1.000000000000000, , 
18451,4075214415.000000000000000,31.274510599999999,121.267056400000001,4.000000000000000, , 
18452,4075214416.000000000000000,31.274648299999999,121.267155700000004,3.000000000000000, , 
18453,4075234698.000000000000000,31.259021600000001,121.270446300000003,3.000000000000000, , 
18454,4075234702.000000000000000,31.259556199999999,121.270006400000000,3.000000000000000, , 
18455,4075234709.000000000000000,31.267201199999999,121.264284099999998,3.000000000000000, , 
18456,4075234710.000000000000000,31.267349100000001,121.271698900000004,3.000000000000000, , 
18457,4075234894.000000000000000,31.265024199999999,121.271135999999998,4.000000000000000, , 
18458,4075234895.000000000000000,31.265100700000001,121.271152299999997,4.000000000000000, , 
18459,4075282680.000000000000000,31.281912500000001,121.260126900000003,3.000000000000000, , 
18460,4075282699.000000000000000,31.273711100000000,121.250591900000003,4.000000000000000, , 
18461,4075283150.000000000000000,31.277448400000001,121.248459400000002,3.000000000000000, , 
18462,4075283397.000000000000000,31.272054700000002,121.251509900000002,1.000000000000000, , 
18463,4076047626.000000000000000,31.259810999999999,121.444522300000003,3.000000000000000, , 
18464,4076461848.000000000000000,31.252612299999999,121.397282399999995,4.000000000000000, , 
18465,4078178286.000000000000000,31.318959899999999,121.109261900000007,3.000000000000000, , 
18466,4078178288.000000000000000,31.319034100000000,121.109453000000002,3.000000000000000, , 
18467,4078190653.000000000000000,31.301529400000000,121.121707700000002,3.000000000000000, , 
18468,4078190654.000000000000000,31.301571899999999,121.121952899999997,3.000000000000000, , 
18469,4078190661.000000000000000,31.302938399999999,121.114279999999994,3.000000000000000, , 
18470,4078190663.000000000000000,31.303067700000000,121.114308699999995,4.000000000000000, , 
18471,4078190673.000000000000000,31.307470700000000,121.115219699999997,4.000000000000000, , 
18472,4078190674.000000000000000,31.307586400000002,121.115245999999999,4.000000000000000, , 
18473,4078192759.000000000000000,31.310057199999999,121.115738600000000,4.000000000000000, , 
18474,4078192775.000000000000000,31.313571199999998,121.116446999999994,4.000000000000000, , 
18475,4078194720.000000000000000,31.316835800000000,121.118144099999995,3.000000000000000, , 
